deepela_large_r1_correlation_2.0_seed30_t900_onlinemis.out, [ ... ], 8280
deepela_large_r1_correlation_2.0_seed30_t900_redumis.out, [ ... ], 8280
deepela_large_r1_correlation_2.0_seed40_t900_onlinemis.out, [ ... ], 8280
deepela_large_r1_correlation_2.0_seed40_t900_redumis.out, [ ... ], 8280
deepela_large_r1_correlation_2.0_seed50_t900_onlinemis.out, [ ... ], 8280
deepela_large_r1_correlation_2.0_seed50_t900_redumis.out, [ ... ], 8280
deepela_large_r1_cosine_0.1_seed10_t900_onlinemis.out, [ ... ], 485
deepela_large_r1_cosine_0.1_seed1_t900_redumis.out, [ ... ], 485
deepela_large_r1_cosine_0.1_seed20_t900_onlinemis.out, [ ... ], 484
deepela_large_r1_cosine_0.1_seed30_t900_onlinemis.out, [ ... ], 485
deepela_large_r1_cosine_0.1_seed40_t900_onlinemis.out, [ ... ], 485
deepela_large_r1_cosine_0.1_seed50_t900_onlinemis.out, [ ... ], 485
deepela_large_r1_cosine_0.2_seed10_t900_onlinemis.out, [ ... ], 1621
deepela_large_r1_cosine_0.2_seed20_t900_onlinemis.out, [ ... ], 1621
deepela_large_r1_cosine_0.2_seed30_t900_onlinemis.out, [ ... ], 1621
deepela_large_r1_cosine_0.2_seed40_t900_onlinemis.out, [ ... ], 1621
deepela_large_r1_cosine_0.2_seed50_t900_onlinemis.out, [ ... ], 1621
deepela_large_r1_cosine_0.5_seed10_t900_onlinemis.out, [ ... ], 5319
deepela_large_r1_cosine_0.5_seed1_t900_redumis.out, [ ... ], 5319
deepela_large_r1_cosine_0.5_seed20_t900_onlinemis.out, [ ... ], 5319
deepela_large_r1_cosine_0.5_seed20_t900_redumis.out, [ ... ], 5319
deepela_large_r1_cosine_0.5_seed30_t900_onlinemis.out, [ ... ], 5319
deepela_large_r1_cosine_0.5_seed30_t900_redumis.out, [ ... ], 5319
deepela_large_r1_cosine_0.5_seed40_t900_onlinemis.out, [ ... ], 5319
deepela_large_r1_cosine_0.5_seed40_t900_redumis.out, [ ... ], 5319
deepela_large_r1_cosine_0.5_seed50_t900_onlinemis.out, [ ... ], 5319
deepela_large_r1_cosine_0.5_seed50_t900_redumis.out, [ ... ], 5319
deepela_large_r1_cosine_1.0_seed10_t900_onlinemis.out, [ ... ], 8280
deepela_large_r1_cosine_1.0_seed1_t900_redumis.out, [ ... ], 8280
deepela_large_r1_cosine_1.0_seed20_t900_onlinemis.out, [ ... ], 8280
deepela_large_r1_cosine_1.0_seed20_t900_redumis.out, [ ... ], 8280
deepela_large_r1_cosine_1.0_seed30_t900_onlinemis.out, [ ... ], 8280
deepela_large_r1_cosine_1.0_seed30_t900_redumis.out, [ ... ], 8280
deepela_large_r1_cosine_1.0_seed40_t900_onlinemis.out, [ ... ], 8280
deepela_large_r1_cosine_1.0_seed40_t900_redumis.out, [ ... ], 8280
deepela_large_r1_cosine_1.0_seed50_t900_onlinemis.out, [ ... ], 8280
deepela_large_r1_cosine_1.0_seed50_t900_redumis.out, [ ... ], 8280
deepela_large_r1_cosine_2.0_seed10_t900_onlinemis.out, [ ... ], 8280
deepela_large_r1_cosine_2.0_seed1_t900_redumis.out, [ ... ], 8280
deepela_large_r1_cosine_2.0_seed20_t900_onlinemis.out, [ ... ], 8280
deepela_large_r1_cosine_2.0_seed20_t900_redumis.out, [ ... ], 8280
deepela_large_r1_cosine_2.0_seed30_t900_onlinemis.out, [ ... ], 8280
deepela_large_r1_cosine_2.0_seed30_t900_redumis.out, [ ... ], 8280
deepela_large_r1_cosine_2.0_seed40_t900_onlinemis.out, [ ... ], 8280
deepela_large_r1_cosine_2.0_seed40_t900_redumis.out, [ ... ], 8280
deepela_large_r1_cosine_2.0_seed50_t900_onlinemis.out, [ ... ], 8280
deepela_large_r1_cosine_2.0_seed50_t900_redumis.out, [ ... ], 8280
deepela_large_r1_seuclidean_0.1_seed10_t900_onlinemis.out, [4403], 1
deepela_large_r1_seuclidean_0.1_seed1_t900_redumis.out, [8279], 1
deepela_large_r1_seuclidean_0.1_seed20_t900_onlinemis.out, [6178], 1
deepela_large_r1_seuclidean_0.1_seed20_t900_redumis.out, [8279], 1
deepela_large_r1_seuclidean_0.1_seed30_t900_onlinemis.out, [7379], 1
deepela_large_r1_seuclidean_0.1_seed30_t900_redumis.out, [8279], 1
deepela_large_r1_seuclidean_0.1_seed40_t900_onlinemis.out, [7110], 1
deepela_large_r1_seuclidean_0.1_seed40_t900_redumis.out, [8279], 1
deepela_large_r1_seuclidean_0.1_seed50_t900_onlinemis.out, [3828], 1
deepela_large_r1_seuclidean_0.1_seed50_t900_redumis.out, [8279], 1
deepela_large_r1_seuclidean_0.2_seed10_t900_onlinemis.out, [781], 1
deepela_large_r1_seuclidean_0.2_seed1_t900_redumis.out, [8279], 1
deepela_large_r1_seuclidean_0.2_seed20_t900_onlinemis.out, [167], 1
deepela_large_r1_seuclidean_0.2_seed20_t900_redumis.out, [8279], 1
deepela_large_r1_seuclidean_0.2_seed30_t900_onlinemis.out, [3849], 1
deepela_large_r1_seuclidean_0.2_seed30_t900_redumis.out, [8279], 1
deepela_large_r1_seuclidean_0.2_seed40_t900_onlinemis.out, [2181], 1
deepela_large_r1_seuclidean_0.2_seed40_t900_redumis.out, [8279], 1
deepela_large_r1_seuclidean_0.2_seed50_t900_onlinemis.out, [3601], 1
deepela_large_r1_seuclidean_0.2_seed50_t900_redumis.out, [8279], 1
deepela_large_r1_seuclidean_0.5_seed10_t900_onlinemis.out, [2591, 2606], 2
deepela_large_r1_seuclidean_0.5_seed1_t900_redumis.out, [6959, 7064], 2
deepela_large_r1_seuclidean_0.5_seed20_t900_onlinemis.out, [863, 878], 2
deepela_large_r1_seuclidean_0.5_seed20_t900_redumis.out, [6959, 7064], 2
deepela_large_r1_seuclidean_0.5_seed30_t900_onlinemis.out, [1520, 1685], 2
deepela_large_r1_seuclidean_0.5_seed30_t900_redumis.out, [6959, 7064], 2
deepela_large_r1_seuclidean_0.5_seed40_t900_onlinemis.out, [1823, 1928], 2
deepela_large_r1_seuclidean_0.5_seed40_t900_redumis.out, [6959, 7064], 2
deepela_large_r1_seuclidean_0.5_seed50_t900_onlinemis.out, [1472, 1697], 2
deepela_large_r1_seuclidean_0.5_seed50_t900_redumis.out, [6959, 7064], 2
deepela_large_r1_seuclidean_1.0_seed10_t900_onlinemis.out, [1445, 1520, 1550, 1565, 1655, 1685], 6
deepela_large_r1_seuclidean_1.0_seed1_t900_redumis.out, [1445, 1520, 1550, 1565, 1655, 1685], 6
deepela_large_r1_seuclidean_1.0_seed20_t900_onlinemis.out, [1445, 1520, 1550, 1565, 1655, 1670], 6
deepela_large_r1_seuclidean_1.0_seed20_t900_redumis.out, [1445, 1520, 1550, 1565, 1655, 1685], 6
deepela_large_r1_seuclidean_1.0_seed30_t900_onlinemis.out, [731, 761, 836, 866, 896, 971], 6
deepela_large_r1_seuclidean_1.0_seed30_t900_redumis.out, [1445, 1520, 1550, 1565, 1655, 1685], 6
deepela_large_r1_seuclidean_1.0_seed40_t900_onlinemis.out, [1445, 1520, 1550, 1565, 1655, 1685], 6
deepela_large_r1_seuclidean_1.0_seed40_t900_redumis.out, [1445, 1520, 1550, 1565, 1655, 1685], 6
deepela_large_r1_seuclidean_1.0_seed50_t900_onlinemis.out, [731, 836, 866, 896, 971, 1001], 6
deepela_large_r1_seuclidean_1.0_seed50_t900_redumis.out, [1445, 1520, 1550, 1565, 1655, 1685], 6
deepela_large_r1_seuclidean_2.0_seed10_t900_onlinemis.out, [1445, 1454, 1460, 1472, 1487, 1517, 1544, 1559, 1577, 1604, 1616, 1621, 1622, 1649, 1655, 1664, 1670, 1682, 1694, 1697, 2764, 2806, 5934], 23
deepela_large_r1_seuclidean_2.0_seed1_t900_redumis.out, [1445, 1454, 1460, 1472, 1487, 1517, 1544, 1559, 1577, 1604, 1616, 1621, 1622, 1649, 1655, 1664, 1670, 1682, 1694, 1697, 2764, 2806, 5934], 23
deepela_large_r1_seuclidean_2.0_seed20_t900_onlinemis.out, [1445, 1454, 1460, 1472, 1487, 1517, 1544, 1559, 1577, 1604, 1616, 1621, 1622, 1649, 1655, 1664, 1670, 1682, 1694, 1697, 2764, 2806, 5934], 23
deepela_large_r1_seuclidean_2.0_seed30_t900_onlinemis.out, [1445, 1454, 1460, 1472, 1487, 1517, 1544, 1559, 1577, 1604, 1616, 1621, 1622, 1649, 1655, 1664, 1670, 1682, 1694, 1697, 2764, 2806, 5934], 23
deepela_large_r1_seuclidean_2.0_seed30_t900_redumis.out, [1445, 1454, 1460, 1472, 1487, 1517, 1544, 1559, 1577, 1604, 1616, 1621, 1622, 1649, 1655, 1664, 1670, 1682, 1694, 1697, 2764, 2806, 5934], 23
deepela_large_r1_seuclidean_2.0_seed40_t900_onlinemis.out, [1445, 1454, 1460, 1472, 1487, 1517, 1544, 1559, 1577, 1604, 1616, 1621, 1622, 1649, 1655, 1664, 1670, 1682, 1694, 1697, 2764, 2806, 5934], 23
deepela_large_r1_seuclidean_2.0_seed40_t900_redumis.out, [1445, 1454, 1460, 1472, 1487, 1517, 1544, 1559, 1577, 1604, 1616, 1621, 1622, 1649, 1655, 1664, 1670, 1682, 1694, 1697, 2764, 2806, 5934], 23
deepela_large_r1_seuclidean_2.0_seed50_t900_onlinemis.out, [1445, 1454, 1460, 1472, 1487, 1517, 1544, 1559, 1577, 1604, 1616, 1621, 1622, 1649, 1655, 1664, 1670, 1682, 1694, 1697, 2764, 2806, 5934], 23
deepela_large_r1_seuclidean_2.0_seed50_t900_redumis.out, [1445, 1454, 1460, 1472, 1487, 1517, 1544, 1559, 1577, 1604, 1616, 1621, 1622, 1649, 1655, 1664, 1670, 1682, 1694, 1697, 2764, 2806, 5934], 23
doe2vec_correlation_0.1_seed10_t900_onlinemis.out, [225, 228, 234, 237, 1269, 1270, 1596, 1611, 1612, 1614, 1956, 2298, 2299, 2643, 2646, 2649, 2652, 2988, 2991, 2994, 2997, 3681, 3682, 3684, 4019, 4020, 4021, 4022, 4026, 4027, 4029, 4030, 4032, 4033, 4034, 4353, 4354, 4368, 4713, 4714, 4719, 5061, 5062, 5064, 5409, 5522, 5525, 5528, 5537, 5540, 5557, 5558, 5566, 5567, 5569, 5570, 5572, 5573, 5582, 5585, 5587, 5588, 5597, 5599, 5600, 5602, 5603, 5610, 5611, 5612, 5614, 5615, 5617, 5618, 5626, 5627, 5630, 5633, 5641, 5642, 5645, 5648, 5657, 5660, 5663, 5671, 5672, 5674, 5675, 5678, 5685, 5686, 5687, 5688, 5689, 5690, 5692, 5693, 5700, 5701, 5702, 5704, 5705, 5707, 5708, 5715, 5716, 5717, 5719, 5720, 5721, 5722, 5723, 5731, 5732, 5734, 5735, 5737, 5738, 5747, 5750, 5751, 5752, 5753, 5761, 5762, 5764, 5765, 5767, 5768, 5777, 5780, 5783, 5792, 5795, 5798, 5806, 5807, 5810, 5812, 5813, 5822, 5825, 5827, 5828, 5837, 5840, 5843, 5852, 5854, 5855, 5858, 7149, 7150, 7485, 7494, 7497, 7498, 7833], 159
doe2vec_correlation_0.1_seed1_t900_redumis.out, [225, 228, 234, 237, 1269, 1270, 1596, 1611, 1612, 1614, 1956, 2298, 2299, 2643, 2646, 2649, 2652, 2988, 2991, 2994, 2997, 3681, 3682, 3684, 4019, 4020, 4021, 4022, 4026, 4027, 4029, 4030, 4032, 4033, 4034, 4353, 4354, 4368, 4713, 4714, 4719, 5061, 5062, 5064, 5409, 5522, 5525, 5528, 5537, 5540, 5557, 5558, 5566, 5567, 5569, 5570, 5572, 5573, 5582, 5585, 5587, 5588, 5597, 5599, 5600, 5602, 5603, 5610, 5611, 5612, 5614, 5615, 5617, 5618, 5626, 5627, 5630, 5633, 5641, 5642, 5645, 5648, 5657, 5660, 5663, 5671, 5672, 5674, 5675, 5677, 5678, 5686, 5687, 5688, 5689, 5690, 5692, 5693, 5700, 5701, 5702, 5704, 5705, 5707, 5708, 5715, 5716, 5717, 5719, 5720, 5721, 5722, 5723, 5731, 5732, 5734, 5735, 5737, 5738, 5747, 5750, 5751, 5752, 5753, 5761, 5762, 5764, 5765, 5767, 5768, 5777, 5780, 5783, 5792, 5795, 5798, 5806, 5807, 5810, 5812, 5813, 5822, 5825, 5827, 5828, 5837, 5840, 5843, 5852, 5854, 5855, 5858, 7149, 7150, 7485, 7494, 7497, 7498, 7833], 159
doe2vec_correlation_0.1_seed20_t900_onlinemis.out, [225, 228, 234, 237, 1269, 1270, 1611, 1612, 1614, 1956, 2298, 2299, 2643, 2646, 2649, 2652, 2988, 2991, 2994, 2997, 3681, 3682, 3684, 4019, 4020, 4021, 4022, 4026, 4027, 4029, 4030, 4032, 4033, 4034, 4353, 4354, 4368, 4713, 4714, 4719, 5061, 5062, 5064, 5065, 5409, 5522, 5525, 5528, 5537, 5540, 5557, 5558, 5566, 5567, 5569, 5570, 5572, 5573, 5582, 5585, 5587, 5588, 5597, 5599, 5600, 5602, 5603, 5610, 5611, 5612, 5614, 5615, 5617, 5618, 5626, 5627, 5630, 5633, 5641, 5642, 5645, 5648, 5657, 5660, 5663, 5671, 5672, 5674, 5675, 5678, 5685, 5686, 5687, 5688, 5689, 5690, 5692, 5693, 5700, 5701, 5702, 5704, 5705, 5707, 5708, 5715, 5716, 5717, 5719, 5720, 5721, 5722, 5723, 5731, 5732, 5734, 5735, 5737, 5738, 5747, 5750, 5751, 5752, 5753, 5761, 5762, 5764, 5765, 5767, 5768, 5777, 5780, 5783, 5792, 5795, 5798, 5806, 5807, 5810, 5812, 5813, 5822, 5825, 5827, 5828, 5837, 5840, 5843, 5852, 5854, 5855, 5858, 7149, 7150, 7485, 7494, 7497, 7498, 7833], 159
doe2vec_correlation_0.1_seed20_t900_redumis.out, [225, 228, 234, 237, 1269, 1270, 1596, 1611, 1612, 1614, 1956, 2298, 2299, 2643, 2646, 2649, 2652, 2988, 2991, 2994, 2997, 3681, 3682, 3684, 4019, 4020, 4021, 4022, 4026, 4027, 4029, 4030, 4032, 4033, 4034, 4353, 4354, 4368, 4713, 4714, 4719, 5061, 5062, 5064, 5409, 5522, 5525, 5528, 5537, 5540, 5557, 5558, 5566, 5567, 5569, 5570, 5572, 5573, 5582, 5585, 5587, 5588, 5597, 5599, 5600, 5602, 5603, 5610, 5611, 5612, 5614, 5615, 5617, 5618, 5626, 5627, 5630, 5633, 5641, 5642, 5645, 5648, 5657, 5660, 5663, 5671, 5672, 5674, 5675, 5677, 5678, 5686, 5687, 5688, 5689, 5690, 5692, 5693, 5700, 5701, 5702, 5704, 5705, 5707, 5708, 5715, 5716, 5717, 5719, 5720, 5721, 5722, 5723, 5731, 5732, 5734, 5735, 5737, 5738, 5747, 5750, 5751, 5752, 5753, 5761, 5762, 5764, 5765, 5767, 5768, 5777, 5780, 5783, 5792, 5795, 5798, 5806, 5807, 5810, 5812, 5813, 5822, 5825, 5827, 5828, 5837, 5840, 5843, 5852, 5854, 5855, 5858, 7149, 7150, 7485, 7494, 7497, 7498, 7833], 159
doe2vec_correlation_0.1_seed30_t900_onlinemis.out, [225, 228, 234, 237, 1269, 1270, 1611, 1612, 1614, 1956, 2298, 2299, 2643, 2646, 2649, 2652, 2988, 2991, 2994, 2997, 3681, 3682, 3684, 4019, 4020, 4021, 4022, 4026, 4027, 4029, 4030, 4032, 4033, 4034, 4353, 4354, 4368, 4713, 4714, 4719, 5061, 5062, 5064, 5065, 5409, 5410, 5522, 5525, 5528, 5537, 5540, 5557, 5558, 5566, 5567, 5569, 5570, 5572, 5573, 5582, 5585, 5587, 5588, 5597, 5599, 5600, 5603, 5610, 5611, 5612, 5614, 5615, 5617, 5618, 5626, 5627, 5630, 5633, 5641, 5642, 5645, 5648, 5657, 5660, 5663, 5671, 5672, 5674, 5675, 5677, 5678, 5686, 5687, 5688, 5689, 5690, 5692, 5693, 5700, 5701, 5702, 5704, 5705, 5707, 5708, 5715, 5716, 5717, 5719, 5720, 5721, 5722, 5723, 5731, 5732, 5734, 5735, 5737, 5738, 5747, 5750, 5751, 5752, 5753, 5761, 5762, 5764, 5765, 5767, 5768, 5777, 5780, 5783, 5792, 5795, 5798, 5806, 5807, 5810, 5812, 5813, 5822, 5825, 5827, 5828, 5837, 5840, 5843, 5852, 5854, 5855, 5858, 7149, 7150, 7485, 7494, 7497, 7498, 7833], 159
doe2vec_correlation_0.1_seed30_t900_redumis.out, [225, 228, 234, 237, 1269, 1270, 1596, 1611, 1612, 1614, 1956, 2298, 2299, 2643, 2646, 2649, 2652, 2988, 2991, 2994, 2997, 3681, 3682, 3684, 4019, 4020, 4021, 4022, 4026, 4027, 4029, 4030, 4032, 4033, 4034, 4353, 4354, 4368, 4713, 4714, 4719, 5061, 5062, 5064, 5409, 5522, 5525, 5528, 5537, 5540, 5557, 5558, 5566, 5567, 5569, 5570, 5572, 5573, 5582, 5585, 5587, 5588, 5597, 5599, 5600, 5602, 5603, 5610, 5611, 5612, 5614, 5615, 5617, 5618, 5626, 5627, 5630, 5633, 5641, 5642, 5645, 5648, 5657, 5660, 5663, 5671, 5672, 5674, 5675, 5677, 5678, 5686, 5687, 5688, 5689, 5690, 5692, 5693, 5700, 5701, 5702, 5704, 5705, 5707, 5708, 5715, 5716, 5717, 5719, 5720, 5721, 5722, 5723, 5731, 5732, 5734, 5735, 5737, 5738, 5747, 5750, 5751, 5752, 5753, 5761, 5762, 5764, 5765, 5767, 5768, 5777, 5780, 5783, 5792, 5795, 5798, 5806, 5807, 5810, 5812, 5813, 5822, 5825, 5827, 5828, 5837, 5840, 5843, 5852, 5854, 5855, 5858, 7149, 7150, 7485, 7494, 7497, 7498, 7833], 159
doe2vec_correlation_0.1_seed40_t900_onlinemis.out, [225, 228, 234, 237, 1269, 1270, 1611, 1612, 1614, 1956, 2298, 2299, 2643, 2646, 2649, 2652, 2988, 2991, 2994, 2997, 3681, 3682, 3684, 4019, 4020, 4021, 4022, 4026, 4027, 4029, 4030, 4032, 4033, 4034, 4353, 4354, 4368, 4713, 4714, 4719, 5061, 5062, 5064, 5065, 5409, 5410, 5522, 5525, 5528, 5537, 5540, 5557, 5558, 5566, 5567, 5569, 5570, 5572, 5573, 5582, 5585, 5587, 5588, 5597, 5599, 5600, 5603, 5610, 5611, 5612, 5614, 5615, 5617, 5618, 5626, 5627, 5630, 5633, 5641, 5642, 5645, 5648, 5657, 5660, 5663, 5671, 5672, 5674, 5675, 5678, 5685, 5686, 5687, 5688, 5689, 5690, 5692, 5693, 5700, 5701, 5702, 5704, 5705, 5707, 5708, 5715, 5716, 5717, 5719, 5720, 5721, 5722, 5723, 5731, 5732, 5734, 5735, 5737, 5738, 5747, 5750, 5751, 5752, 5753, 5761, 5762, 5764, 5765, 5767, 5768, 5777, 5780, 5783, 5792, 5795, 5798, 5806, 5807, 5810, 5812, 5813, 5822, 5825, 5827, 5828, 5837, 5840, 5843, 5852, 5854, 5855, 5858, 7149, 7150, 7485, 7494, 7497, 7498, 7833], 159
doe2vec_correlation_0.1_seed40_t900_redumis.out, [225, 228, 234, 237, 1269, 1270, 1596, 1611, 1612, 1614, 1956, 2298, 2299, 2643, 2646, 2649, 2652, 2988, 2991, 2994, 2997, 3681, 3682, 3684, 4019, 4020, 4021, 4022, 4026, 4027, 4029, 4030, 4032, 4033, 4034, 4353, 4354, 4368, 4713, 4714, 4719, 5061, 5062, 5064, 5409, 5522, 5525, 5528, 5537, 5540, 5557, 5558, 5566, 5567, 5569, 5570, 5572, 5573, 5582, 5585, 5587, 5588, 5597, 5599, 5600, 5602, 5603, 5610, 5611, 5612, 5614, 5615, 5617, 5618, 5626, 5627, 5630, 5633, 5641, 5642, 5645, 5648, 5657, 5660, 5663, 5671, 5672, 5674, 5675, 5677, 5678, 5686, 5687, 5688, 5689, 5690, 5692, 5693, 5700, 5701, 5702, 5704, 5705, 5707, 5708, 5715, 5716, 5717, 5719, 5720, 5721, 5722, 5723, 5731, 5732, 5734, 5735, 5737, 5738, 5747, 5750, 5751, 5752, 5753, 5761, 5762, 5764, 5765, 5767, 5768, 5777, 5780, 5783, 5792, 5795, 5798, 5806, 5807, 5810, 5812, 5813, 5822, 5825, 5827, 5828, 5837, 5840, 5843, 5852, 5854, 5855, 5858, 7149, 7150, 7485, 7494, 7497, 7498, 7833], 159
doe2vec_correlation_0.1_seed50_t900_onlinemis.out, [225, 228, 234, 237, 1269, 1270, 1611, 1612, 1614, 1956, 2298, 2299, 2643, 2646, 2649, 2652, 2988, 2991, 2994, 2997, 3681, 3682, 3684, 4019, 4020, 4021, 4022, 4026, 4027, 4029, 4030, 4032, 4033, 4034, 4353, 4354, 4368, 4713, 4714, 4719, 5061, 5062, 5064, 5065, 5409, 5410, 5522, 5525, 5528, 5537, 5540, 5557, 5558, 5566, 5567, 5569, 5570, 5572, 5573, 5582, 5585, 5587, 5588, 5597, 5599, 5600, 5603, 5610, 5611, 5612, 5614, 5615, 5617, 5618, 5626, 5627, 5630, 5633, 5641, 5642, 5645, 5648, 5657, 5660, 5663, 5671, 5672, 5674, 5675, 5678, 5685, 5686, 5687, 5688, 5689, 5690, 5692, 5693, 5700, 5701, 5702, 5704, 5705, 5707, 5708, 5715, 5716, 5717, 5719, 5720, 5721, 5722, 5723, 5731, 5732, 5734, 5735, 5737, 5738, 5747, 5750, 5751, 5752, 5753, 5761, 5762, 5764, 5765, 5767, 5768, 5777, 5780, 5783, 5792, 5795, 5798, 5806, 5807, 5810, 5812, 5813, 5822, 5825, 5827, 5828, 5837, 5840, 5843, 5852, 5854, 5855, 5858, 7149, 7150, 7485, 7494, 7497, 7498, 7833], 159
doe2vec_correlation_0.1_seed50_t900_redumis.out, [225, 228, 234, 237, 1269, 1270, 1596, 1611, 1612, 1614, 1956, 2298, 2299, 2643, 2646, 2649, 2652, 2988, 2991, 2994, 2997, 3681, 3682, 3684, 4019, 4020, 4021, 4022, 4026, 4027, 4029, 4030, 4032, 4033, 4034, 4353, 4354, 4368, 4713, 4714, 4719, 5061, 5062, 5064, 5409, 5522, 5525, 5528, 5537, 5540, 5557, 5558, 5566, 5567, 5569, 5570, 5572, 5573, 5582, 5585, 5587, 5588, 5597, 5599, 5600, 5602, 5603, 5610, 5611, 5612, 5614, 5615, 5617, 5618, 5626, 5627, 5630, 5633, 5641, 5642, 5645, 5648, 5657, 5660, 5663, 5671, 5672, 5674, 5675, 5677, 5678, 5686, 5687, 5688, 5689, 5690, 5692, 5693, 5700, 5701, 5702, 5704, 5705, 5707, 5708, 5715, 5716, 5717, 5719, 5720, 5721, 5722, 5723, 5731, 5732, 5734, 5735, 5737, 5738, 5747, 5750, 5751, 5752, 5753, 5761, 5762, 5764, 5765, 5767, 5768, 5777, 5780, 5783, 5792, 5795, 5798, 5806, 5807, 5810, 5812, 5813, 5822, 5825, 5827, 5828, 5837, 5840, 5843, 5852, 5854, 5855, 5858, 7149, 7150, 7485, 7494, 7497, 7498, 7833], 159
doe2vec_correlation_0.2_seed10_t900_onlinemis.out, [ ... ], 274
doe2vec_correlation_0.2_seed1_t900_redumis.out, [ ... ], 274
doe2vec_correlation_0.2_seed20_t900_onlinemis.out, [ ... ], 274
doe2vec_correlation_0.2_seed20_t900_redumis.out, [ ... ], 274
doe2vec_correlation_0.2_seed30_t900_onlinemis.out, [ ... ], 274
doe2vec_correlation_0.2_seed30_t900_redumis.out, [ ... ], 274
doe2vec_correlation_0.2_seed40_t900_onlinemis.out, [ ... ], 274
doe2vec_correlation_0.2_seed50_t900_onlinemis.out, [ ... ], 274
doe2vec_correlation_0.5_seed10_t900_onlinemis.out, [ ... ], 643
doe2vec_correlation_0.5_seed20_t900_onlinemis.out, [ ... ], 643
doe2vec_correlation_0.5_seed30_t900_onlinemis.out, [ ... ], 643
doe2vec_correlation_0.5_seed40_t900_onlinemis.out, [ ... ], 643
doe2vec_correlation_0.5_seed40_t900_redumis.out, [ ... ], 643
doe2vec_correlation_0.5_seed50_t900_onlinemis.out, [ ... ], 643
doe2vec_correlation_0.5_seed50_t900_redumis.out, [ ... ], 643
doe2vec_correlation_1.0_seed10_t900_onlinemis.out, [ ... ], 1908
doe2vec_correlation_1.0_seed1_t900_redumis.out, [ ... ], 1908
doe2vec_correlation_1.0_seed20_t900_onlinemis.out, [ ... ], 1908
doe2vec_correlation_1.0_seed20_t900_redumis.out, [ ... ], 1908
doe2vec_correlation_1.0_seed30_t900_onlinemis.out, [ ... ], 1908
doe2vec_correlation_1.0_seed30_t900_redumis.out, [ ... ], 1908
doe2vec_correlation_1.0_seed40_t900_onlinemis.out, [ ... ], 1908
doe2vec_correlation_1.0_seed40_t900_redumis.out, [ ... ], 1908
doe2vec_correlation_1.0_seed50_t900_onlinemis.out, [ ... ], 1908
doe2vec_correlation_1.0_seed50_t900_redumis.out, [ ... ], 1908
doe2vec_correlation_2.0_seed10_t900_onlinemis.out, [ ... ], 8280
doe2vec_correlation_2.0_seed1_t900_redumis.out, [ ... ], 8280
